Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Engine_volume,Turbo,Run,bins_airbags,bins_mileage
5488,0,MERCEDES-BENZ,other,<2006,Hatchback,No,Petrol,147000 km,4.0,Automatic,Front,4,Right-hand drive,Black,4,(1-2],No,147000.0,[0-4],(100.000-200.000]
29793,0,FORD,other,2014,Sedan,Yes,Plug-in Hybrid,140000 km,4.0,Automatic,Front,4,Left wheel,Black,10,(1-2],No,140000.0,(8-12],(100.000-200.000]
23521,781,TOYOTA,Camry,2012,Sedan,No,Hybrid,138165 km,4.0,Automatic,Front,4,Left wheel,Red,0,(2-3],No,138165.0,[0-4],(100.000-200.000]
13485,831,KIA,other,2011,Sedan,No,Hybrid,88000 km,4.0,Automatic,Rear,4,Left wheel,Silver,8,(2-3],No,88000.0,(4-8],[0-100.000]
941,1811,LEXUS,other,2010,Jeep,Yes,Petrol,260771 km,8.0,Automatic,4x4,4,Left wheel,Black,0,(4-5],No,260771.0,[0-4],(200.000-300.000]
7200,0,MERCEDES-BENZ,other,<2006,Sedan,Yes,Petrol,25000 km,6.0,Tiptronic,Rear,4,Right-hand drive,Blue,5,(3-4],No,25000.0,(4-8],[0-100.000]
23521,585,MERCEDES-BENZ,other,2013,Sedan,Yes,Petrol,121712 km,4.0,Automatic,Rear,4,Left wheel,White,0,(1-2],No,121712.0,[0-4],(100.000-200.000]
5645,1288,KIA,other,2007,Jeep,Yes,Petrol,51264 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,51264.0,[0-4],[0-100.000]
10000,0,other,other,<2006,Jeep,Yes,CNG,60000 km,6.0,Automatic,4x4,4,Left wheel,Black,4,(3-4],No,60000.0,[0-4],[0-100.000]
12544,878,FORD,other,2009,other,No,Diesel,20462 km,4.0,Manual,Front,4,Left wheel,White,4,(1-2],Yes,20462.0,[0-4],[0-100.000]
12544,473,CHEVROLET,Cruze,2014,Sedan,No,Petrol,105070 km,4.0,Automatic,Front,4,Left wheel,Silver,0,(1-2],No,105070.0,[0-4],(100.000-200.000]
33378,694,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,51905 km,4.0,Automatic,Front,4,Left wheel,White,4,(2-3],No,51905.0,[0-4],[0-100.000]
40142,1811,LEXUS,other,2010,Jeep,Yes,Petrol,357246 km,8.0,Automatic,4x4,4,Left wheel,Grey,0,(4-5],No,357246.0,[0-4],(300.000-400.000]
32929,0,other,other,2011,other,No,Diesel,190000 km,4.0,Manual,4x4,4,Left wheel,White,2,(2-3],Yes,190000.0,[0-4],(100.000-200.000]
24148,0,TOYOTA,Prius,2014,Hatchback,No,Hybrid,139200 km,4.0,Variator,Front,4,Left wheel,Silver,6,(1-2],No,139200.0,(4-8],(100.000-200.000]
14636,836,SSANGYONG,other,2010,Sedan,Yes,Diesel,125000 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,125000.0,[0-4],(100.000-200.000]
19444,0,BMW,other,2009,Sedan,Yes,Petrol,120000 km,6.0,Tiptronic,Rear,4,Left wheel,White,8,(2-3],No,120000.0,(4-8],(100.000-200.000]
2666,521,CHEVROLET,other,2011,Hatchback,Yes,Hybrid,288778 km,4.0,Automatic,Front,4,Left wheel,Black,0,(1-2],No,288778.0,[0-4],(200.000-300.000]
45633,640,SSANGYONG,other,2013,Jeep,Yes,Diesel,51950 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,51950.0,[0-4],[0-100.000]
4077,0,other,other,<2006,other,No,Petrol,1111111 km,4.0,Manual,Front,4,Left wheel,Green,2,(1-2],No,600000.0,[0-4],(500.000-600.000]
39559,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,130000 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,130000.0,[0-4],(100.000-200.000]
37633,765,MERCEDES-BENZ,other,2015,Jeep,Yes,Petrol,48000 km,4.0,Tiptronic,4x4,4,Left wheel,Black,8,(1-2],No,48000.0,(4-8],[0-100.000]
89379,1356,LEXUS,other,2014,Jeep,Yes,Petrol,127250 km,8.0,Tiptronic,4x4,4,Left wheel,White,12,(4-5],No,127250.0,(8-12],(100.000-200.000]
9252,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,576605 km,4.0,Automatic,Front,4,Left wheel,other,4,(1-2],No,576605.0,[0-4],(500.000-600.000]
1490,1058,TOYOTA,other,2012,Jeep,Yes,Hybrid,363059 km,6.0,Automatic,4x4,4,Left wheel,White,12,(3-4],No,363059.0,(8-12],(300.000-400.000]
49858,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,79769 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,79769.0,[0-4],[0-100.000]
220,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,70662 km,4.0,Automatic,Front,4,Left wheel,Black,12,(2-3],No,70662.0,(8-12],[0-100.000]
1803,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,258909 km,4.0,Automatic,Front,4,Left wheel,White,12,(1-2],No,258909.0,(8-12],(200.000-300.000]
8006,761,other,other,2010,Sedan,Yes,Petrol,164466 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,164466.0,[0-4],(100.000-200.000]
6586,0,MERCEDES-BENZ,other,<2006,Sedan,No,Diesel,315000 km,4.0,Manual,Rear,4,Left wheel,Black,6,(1-2],Yes,315000.0,(4-8],(300.000-400.000]
56450,915,BMW,X5,2014,Jeep,Yes,Petrol,70000 km,6.0,Tiptronic,4x4,4,Left wheel,Blue,12,(2-3],Yes,70000.0,(8-12],[0-100.000]
5331,0,VOLKSWAGEN,other,<2006,Sedan,No,Petrol,197346 km,4.0,Manual,Front,4,Left wheel,White,4,(1-2],No,197346.0,[0-4],(100.000-200.000]
282,1077,TOYOTA,other,2019,Jeep,Yes,Petrol,3237 km,4.0,Automatic,Front,4,Left wheel,Black,12,(1-2],No,3237.0,(8-12],[0-100.000]
62719,1079,BMW,other,2018,Jeep,Yes,Petrol,35000 km,4.0,Tiptronic,4x4,4,Left wheel,Black,12,(1-2],Yes,35000.0,(8-12],[0-100.000]
19757,353,TOYOTA,Prius,2015,Sedan,No,Hybrid,100000 km,4.0,Tiptronic,Front,4,Left wheel,other,12,(1-2],No,100000.0,(8-12],[0-100.000]
15681,0,TOYOTA,other,2008,Hatchback,Yes,Hybrid,210000 km,4.0,Automatic,Front,4,Left wheel,Grey,8,(1-2],Yes,210000.0,(4-8],(200.000-300.000]
32929,0,BMW,other,2011,Sedan,Yes,Petrol,165000 km,6.0,Tiptronic,Rear,4,Left wheel,White,10,(2-3],Yes,165000.0,(8-12],(100.000-200.000]
14454,629,HYUNDAI,other,2015,Sedan,Yes,Diesel,191108 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,191108.0,[0-4],(100.000-200.000]
19823,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,67000 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,67000.0,[0-4],[0-100.000]
26770,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,57000 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,57000.0,[0-4],[0-100.000]
54405,1091,CHEVROLET,other,2016,Sedan,Yes,Petrol,49716 km,4.0,Automatic,Front,4,Left wheel,Black,4,(2-3],No,49716.0,[0-4],[0-100.000]
392,1514,LEXUS,other,2011,Sedan,Yes,Petrol,202048 km,8.0,Automatic,4x4,4,Left wheel,White,0,(4-5],No,202048.0,[0-4],(200.000-300.000]
12700,1996,FORD,other,<2006,Microbus,No,Diesel,250000 km,4.0,Manual,Rear,2,Left wheel,White,4,(2-3],No,250000.0,[0-4],(200.000-300.000]
251,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,39552 km,4.0,Automatic,Front,4,Left wheel,Black,12,(2-3],No,39552.0,(8-12],[0-100.000]
78403,0,MERCEDES-BENZ,other,2013,Jeep,Yes,Diesel,150000 km,6.0,Tiptronic,4x4,4,Left wheel,Black,12,(2-3],Yes,150000.0,(8-12],(100.000-200.000]
1882,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,146395 km,6.0,Automatic,Rear,4,Left wheel,Grey,12,(3-4],No,146395.0,(8-12],(100.000-200.000]
28852,0,NISSAN,other,2006,Jeep,Yes,Diesel,21000 km,4.0,Manual,4x4,5,Left wheel,Black,12,(2-3],Yes,21000.0,(8-12],[0-100.000]
21953,645,LEXUS,other,2011,Hatchback,Yes,Hybrid,190000 km,4.0,Automatic,Front,4,Left wheel,other,4,(1-2],No,190000.0,[0-4],(100.000-200.000]
11133,1108,NISSAN,other,2014,Coupe,Yes,Petrol,80698 km,6.0,Automatic,Rear,2,Left wheel,White,12,(3-4],No,80698.0,(8-12],[0-100.000]
12544,1062,other,other,2006,Hatchback,No,Petrol,138000 km,4.0,Manual,Front,4,Left wheel,other,6,(1-2],Yes,138000.0,(4-8],(100.000-200.000]
42965,642,FORD,other,2012,Jeep,Yes,Petrol,65000 km,4.0,Automatic,Front,4,Left wheel,White,10,(1-2],Yes,65000.0,(8-12],[0-100.000]
53314,0,MERCEDES-BENZ,other,2014,Sedan,Yes,Diesel,205000 km,4.0,Tiptronic,Rear,4,Left wheel,Blue,6,(1-2],Yes,205000.0,(4-8],(200.000-300.000]
7840,0,BMW,other,<2006,Sedan,No,Diesel,350000 km,4.0,Manual,Rear,4,Left wheel,Blue,4,(1-2],Yes,350000.0,[0-4],(300.000-400.000]
706,707,other,other,2011,Hatchback,Yes,Petrol,193013 km,4.0,Automatic,Front,4,Left wheel,White,12,(1-2],No,193013.0,(8-12],(100.000-200.000]
20500,640,FORD,other,2013,Sedan,Yes,Hybrid,131089 km,4.0,Automatic,Front,4,Left wheel,White,12,(1-2],No,131089.0,(8-12],(100.000-200.000]
12544,0,MERCEDES-BENZ,other,<2006,Sedan,Yes,LPG,20000 km,8.0,Tiptronic,Rear,4,Left wheel,Black,15,(4-5],No,20000.0,(12-16],[0-100.000]
1646,1356,LEXUS,other,2014,Jeep,Yes,Petrol,71638 km,8.0,Automatic,4x4,4,Left wheel,Red,12,(4-5],No,71638.0,(8-12],[0-100.000]
11604,0,HONDA,other,2006,Minivan,No,LPG,220000 km,4.0,Tiptronic,Front,4,Right-hand drive,White,8,(2-3],No,220000.0,(4-8],(200.000-300.000]
15681,0,other,other,2018,Sedan,No,Petrol,35000 km,6.0,Tiptronic,Front,4,Left wheel,Black,12,(1-2],No,35000.0,(8-12],[0-100.000]
19500,0,TOYOTA,Prius,2012,Sedan,No,Petrol,39000 km,4.0,Tiptronic,Front,4,Left wheel,Grey,0,(1-2],No,39000.0,[0-4],[0-100.000]
12544,639,FORD,other,2014,Sedan,No,Petrol,87000 km,4.0,Automatic,Front,4,Left wheel,other,16,(1-2],No,87000.0,(12-16],[0-100.000]
3136,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,159379 km,4.0,Automatic,Front,4,Left wheel,White,12,(2-3],No,159379.0,(8-12],(100.000-200.000]
19707,530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,110000 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,110000.0,[0-4],(100.000-200.000]
34240,891,CHEVROLET,other,2016,Jeep,Yes,Diesel,149361 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,149361.0,[0-4],(100.000-200.000]
3,900,KIA,other,2015,Jeep,No,Petrol,50345 km,4.0,Tiptronic,4x4,4,Left wheel,Blue,12,(2-3],No,50345.0,(8-12],[0-100.000]
15400,640,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,107000 km,4.0,Tiptronic,Front,4,Left wheel,Silver,8,(1-2],Yes,107000.0,(4-8],(100.000-200.000]
10976,0,other,other,2008,Sedan,Yes,Petrol,226000 km,8.0,Tiptronic,4x4,5,Left wheel,Grey,4,(1-2],Yes,226000.0,[0-4],(200.000-300.000]
10000,0,NISSAN,other,2007,Sedan,Yes,Petrol,1200 km,6.0,Tiptronic,4x4,4,Right-hand drive,Silver,6,(2-3],No,1200.0,(4-8],[0-100.000]
17562,503,TOYOTA,other,2012,Hatchback,No,Petrol,89700 km,4.0,Automatic,Front,4,Left wheel,other,6,(1-2],No,89700.0,(4-8],[0-100.000]
15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,280016 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,280016.0,[0-4],(200.000-300.000]
47377,879,HYUNDAI,Elantra,2019,Sedan,Yes,Petrol,8737 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,8737.0,[0-4],[0-100.000]
5645,0,NISSAN,other,<2006,Minivan,No,CNG,150000 km,4.0,Automatic,Front,4,Left wheel,Silver,10,(2-3],No,150000.0,(8-12],(100.000-200.000]
7213,1282,KIA,other,2007,Jeep,Yes,Diesel,93568 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,93568.0,[0-4],[0-100.000]
68994,1391,MERCEDES-BENZ,other,2012,Sedan,Yes,Petrol,114000 km,8.0,Tiptronic,Rear,4,Left wheel,Black,0,(4-5],No,114000.0,[0-4],(100.000-200.000]
81539,0,BMW,X5,2014,Jeep,Yes,Diesel,104000 km,6.0,Automatic,4x4,4,Left wheel,White,12,(3-4],Yes,104000.0,(8-12],(100.000-200.000]
16621,521,CHEVROLET,other,2011,Hatchback,Yes,Plug-in Hybrid,105989 km,4.0,Automatic,Front,4,Left wheel,Silver,8,(1-2],No,105989.0,(4-8],(100.000-200.000]
5802,876,CHEVROLET,Cruze,2009,Sedan,Yes,Petrol,156032 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,156032.0,[0-4],(100.000-200.000]
9095,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,205000 km,4.0,Automatic,Front,4,Left wheel,Green,8,(1-2],No,205000.0,(4-8],(200.000-300.000]
5500,0,MERCEDES-BENZ,other,<2006,Sedan,Yes,Petrol,980087 km,4.0,Manual,Rear,4,Left wheel,Black,2,(1-2],No,600000.0,[0-4],(500.000-600.000]
7840,0,HONDA,other,<2006,Sedan,No,LPG,15500 km,6.0,Tiptronic,Front,4,Right-hand drive,other,8,(2-3],No,15500.0,(4-8],[0-100.000]
13495,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,119595 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,119595.0,[0-4],(100.000-200.000]
24571,781,HYUNDAI,H1,2012,Universal,Yes,Diesel,206211 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(2-3],No,206211.0,[0-4],(200.000-300.000]
20814,765,CHEVROLET,other,2015,Jeep,Yes,LPG,198840 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,198840.0,[0-4],(100.000-200.000]
15524,650,CHEVROLET,other,2016,Sedan,No,Petrol,29355 km,4.0,Automatic,Front,4,Left wheel,White,8,(1-2],Yes,29355.0,(4-8],[0-100.000]
188,490,HONDA,other,2011,Hatchback,Yes,Hybrid,216858 km,4.0,Automatic,Front,4,Left wheel,Grey,0,(1-2],No,216858.0,[0-4],(200.000-300.000]
1646,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,205968 km,6.0,Automatic,4x4,4,Left wheel,White,12,(3-4],No,205968.0,(8-12],(200.000-300.000]
627,640,VOLKSWAGEN,other,2013,Sedan,Yes,Diesel,142515 km,4.0,Automatic,Front,4,Left wheel,White,12,(1-2],No,142515.0,(8-12],(100.000-200.000]
15496,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,200221 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,200221.0,[0-4],(200.000-300.000]
51746,694,FORD,other,2014,Microbus,No,Diesel,135000 km,4.0,Manual,Rear,4,Left wheel,White,2,(2-3],Yes,135000.0,[0-4],(100.000-200.000]
9700,0,BMW,other,<2006,Sedan,No,Petrol,146000 km,6.0,Tiptronic,Rear,4,Left wheel,Silver,6,(2-3],No,146000.0,(4-8],(100.000-200.000]
7997,1537,TOYOTA,other,2009,Jeep,Yes,Hybrid,251278 km,6.0,Automatic,4x4,4,Left wheel,Green,12,(3-4],No,251278.0,(8-12],(200.000-300.000]
24283,730,CHEVROLET,other,2016,Hatchback,Yes,Petrol,60805 km,4.0,Automatic,Front,4,Left wheel,other,4,(1-2],No,60805.0,[0-4],[0-100.000]
5331,0,BMW,other,<2006,Sedan,Yes,Petrol,256848 km,4.0,Automatic,Rear,4,Right-hand drive,Green,5,(1-2],No,256848.0,(4-8],(200.000-300.000]
3607,1055,LEXUS,other,2013,Jeep,Yes,Hybrid,163010 km,6.0,Automatic,Front,4,Left wheel,Black,12,(3-4],No,163010.0,(8-12],(100.000-200.000]
17054,629,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,99335 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,99335.0,[0-4],[0-100.000]
1803,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,258909 km,4.0,Automatic,Front,4,Left wheel,White,12,(1-2],No,258909.0,(8-12],(200.000-300.000]
5959,0,VOLKSWAGEN,other,<2006,Coupe,No,Petrol,177439 km,4.0,Automatic,Front,2,Left wheel,other,4,(1-2],No,177439.0,[0-4],(100.000-200.000]
549,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,243051 km,4.0,Automatic,Front,4,Left wheel,White,0,(2-3],No,243051.0,[0-4],(200.000-300.000]
29169,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,170000 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,170000.0,[0-4],(100.000-200.000]
35,0,TOYOTA,Prius,2010,Sedan,No,Petrol,240000 km,2.0,Automatic,Front,4,Left wheel,White,2,(1-2],No,240000.0,[0-4],(200.000-300.000]
13799,574,HONDA,other,2010,Sedan,No,Hybrid,100000 km,4.0,Tiptronic,Front,4,Left wheel,Silver,10,(1-2],No,100000.0,(8-12],[0-100.000]
7213,915,BMW,X5,2014,Jeep,Yes,Diesel,0 km,6.0,Automatic,4x4,4,Left wheel,Black,0,(2-3],No,130000.0,[0-4],(100.000-200.000]
20228,0,BMW,other,2008,Hatchback,Yes,Diesel,188000 km,4.0,Manual,Rear,4,Left wheel,other,10,(1-2],Yes,188000.0,(8-12],(100.000-200.000]
32929,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,42140 km,4.0,Automatic,Front,4,Left wheel,White,6,(2-3],No,42140.0,(4-8],[0-100.000]
18092,707,SSANGYONG,other,2011,Jeep,Yes,Diesel,224142 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,224142.0,[0-4],(200.000-300.000]
12231,0,HONDA,FIT,2012,Hatchback,No,Hybrid,126000 km,4.0,Automatic,Front,4,Right-hand drive,Silver,5,(1-2],No,126000.0,(4-8],(100.000-200.000]
14113,0,TOYOTA,Prius,<2006,Sedan,No,Hybrid,111111 km,4.0,Automatic,Front,4,Left wheel,Silver,6,(1-2],No,111111.0,(4-8],(100.000-200.000]
3607,862,FORD,other,2011,Jeep,Yes,Hybrid,168966 km,4.0,Automatic,4x4,4,Left wheel,White,0,(2-3],No,168966.0,[0-4],(100.000-200.000]
2700,0,VOLKSWAGEN,other,<2006,Minivan,No,Petrol,111111 km,4.0,Manual,Rear,4,Left wheel,other,0,(1-2],No,111111.0,[0-4],(100.000-200.000]
6272,0,other,other,<2006,Sedan,No,Petrol,200000 km,6.0,Manual,Front,4,Left wheel,Silver,0,(1-2],No,200000.0,[0-4],(100.000-200.000]
43868,879,SSANGYONG,other,2019,Jeep,Yes,Diesel,57874 km,4.0,Automatic,Front,4,Left wheel,Blue,4,(1-2],No,57874.0,[0-4],[0-100.000]
38574,0,FORD,other,2016,Sedan,Yes,Plug-in Hybrid,59200 km,4.0,Tiptronic,Front,4,Left wheel,White,10,(1-2],No,59200.0,(8-12],[0-100.000]
17876,0,other,other,2011,Universal,No,Diesel,300000 km,4.0,Manual,Front,4,Left wheel,White,4,(1-2],Yes,300000.0,[0-4],(200.000-300.000]
7213,0,other,other,<2006,Hatchback,No,CNG,185000 km,4.0,Manual,Front,4,Left wheel,Blue,4,(1-2],No,185000.0,[0-4],(100.000-200.000]
1725,1324,TOYOTA,other,2010,Sedan,Yes,Hybrid,226198 km,6.0,Automatic,4x4,4,Left wheel,Green,12,(3-4],No,226198.0,(8-12],(200.000-300.000]
1411,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,266061 km,6.0,Automatic,4x4,4,Left wheel,Black,12,(3-4],No,266061.0,(8-12],(200.000-300.000]
3500,0,other,other,<2006,Hatchback,No,CNG,131000 km,4.0,Manual,Front,4,Left wheel,Grey,1,(1-2],No,131000.0,[0-4],(100.000-200.000]
8467,0,other,other,<2006,Sedan,Yes,LPG,11111 km,6.0,Tiptronic,Rear,4,Left wheel,Silver,7,(2-3],No,11111.0,(4-8],[0-100.000]
157,919,MERCEDES-BENZ,other,2012,Jeep,Yes,Diesel,145227 km,6.0,Automatic,4x4,4,Left wheel,Grey,12,(2-3],No,145227.0,(8-12],(100.000-200.000]
27598,765,other,other,2015,Jeep,No,Petrol,65047 km,4.0,Tiptronic,4x4,4,Left wheel,White,10,(1-2],No,65047.0,(8-12],[0-100.000]
17249,0,FORD,other,2011,Microbus,No,Diesel,160000 km,4.0,Manual,Front,4,Left wheel,other,1,(2-3],Yes,160000.0,[0-4],(100.000-200.000]
29793,0,BMW,X5,2008,Jeep,Yes,Petrol,208000 km,6.0,Automatic,4x4,4,Left wheel,Blue,8,(2-3],Yes,208000.0,(4-8],(200.000-300.000]
17249,1024,TOYOTA,Camry,2010,Sedan,No,Petrol,159000 km,4.0,Tiptronic,Front,4,Left wheel,Silver,9,(2-3],No,159000.0,(8-12],(100.000-200.000]
36065,0,BMW,other,2012,Sedan,Yes,Petrol,120162 km,4.0,Tiptronic,Rear,4,Left wheel,White,16,(1-2],Yes,120162.0,(12-16],(100.000-200.000]
30367,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,45300 km,4.0,Automatic,Front,4,Left wheel,Blue,4,(1-2],No,45300.0,[0-4],[0-100.000]
470,1077,other,other,2019,Jeep,Yes,Petrol,11566 km,4.0,Automatic,4x4,4,Left wheel,Black,12,(1-2],No,11566.0,(8-12],[0-100.000]
3763,1172,HONDA,other,2011,Sedan,Yes,Petrol,204237 km,6.0,Automatic,Front,4,Left wheel,Silver,12,(3-4],No,204237.0,(8-12],(200.000-300.000]
21297,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,72609 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(2-3],No,72609.0,[0-4],[0-100.000]
39593,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,127675 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(2-3],No,127675.0,[0-4],(100.000-200.000]
314,1399,LEXUS,other,2010,Jeep,Yes,Hybrid,382746 km,6.0,Automatic,4x4,4,Left wheel,Silver,12,(3-4],No,382746.0,(8-12],(300.000-400.000]
68144,831,HONDA,other,2018,Sedan,Yes,Petrol,42857 km,4.0,Automatic,Front,4,Left wheel,Grey,4,(1-2],No,42857.0,[0-4],[0-100.000]
15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,170429 km,6.0,Automatic,Rear,2,Left wheel,Silver,12,(3-4],No,170429.0,(8-12],(100.000-200.000]
1803,1405,BMW,X5,2009,Jeep,Yes,Diesel,229854 km,6.0,Automatic,4x4,4,Left wheel,Green,0,(2-3],No,229854.0,[0-4],(200.000-300.000]
6899,0,HONDA,other,<2006,Minivan,No,Petrol,0 km,4.0,Automatic,Front,4,Right-hand drive,Silver,4,(1-2],No,130000.0,[0-4],(100.000-200.000]
470,862,TOYOTA,Camry,2011,Sedan,Yes,Petrol,214432 km,4.0,Automatic,Front,4,Left wheel,Blue,12,(2-3],No,214432.0,(8-12],(200.000-300.000]
4704,1529,MERCEDES-BENZ,other,<2006,Sedan,No,CNG,0 km,4.0,Manual,Rear,4,Left wheel,other,4,(1-2],No,130000.0,[0-4],(100.000-200.000]
23518,934,HYUNDAI,H1,2015,Minivan,Yes,Diesel,52351 km,4.0,Automatic,Front,4,Left wheel,other,4,(2-3],No,52351.0,[0-4],[0-100.000]
251,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,89109 km,4.0,Automatic,Front,4,Left wheel,White,12,(2-3],No,89109.0,(8-12],[0-100.000]
10036,1018,BMW,X5,2011,Jeep,Yes,Diesel,207694 km,6.0,Automatic,4x4,4,Left wheel,Black,0,(2-3],No,207694.0,[0-4],(200.000-300.000]
14113,0,BMW,X5,<2006,Jeep,Yes,Petrol,206000 km,8.0,Tiptronic,4x4,4,Left wheel,Blue,8,(4-5],No,206000.0,(4-8],(200.000-300.000]
20005,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,129000 km,4.0,Automatic,Front,4,Left wheel,Silver,4,(1-2],No,129000.0,[0-4],(100.000-200.000]
8938,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,323733 km,4.0,Automatic,Front,4,Left wheel,Grey,12,(1-2],No,323733.0,(8-12],(300.000-400.000]
14229,966,HYUNDAI,other,2009,Coupe,Yes,Petrol,106325 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,106325.0,[0-4],(100.000-200.000]
8781,531,NISSAN,other,2012,Jeep,Yes,Petrol,167405 km,4.0,Automatic,4x4,4,Left wheel,Black,0,(1-2],No,167405.0,[0-4],(100.000-200.000]
15289,836,HYUNDAI,other,2010,Coupe,Yes,Petrol,146691 km,4.0,Automatic,Front,4,Left wheel,Black,4,(1-2],No,146691.0,[0-4],(100.000-200.000]
13485,0,VOLKSWAGEN,other,<2006,Jeep,Yes,CNG,260000 km,8.0,Tiptronic,4x4,4,Left wheel,Silver,12,(4-5],No,260000.0,(8-12],(200.000-300.000]
50030,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,66340 km,4.0,Automatic,Front,4,Left wheel,Blue,4,(1-2],No,66340.0,[0-4],[0-100.000]
7527,0,MERCEDES-BENZ,other,<2006,Sedan,No,CNG,0 km,4.0,Manual,Rear,4,Left wheel,Silver,4,(1-2],No,130000.0,[0-4],(100.000-200.000]
17249,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,145000 km,4.0,Automatic,Front,4,Left wheel,White,12,(1-2],No,145000.0,(8-12],(100.000-200.000]
9565,919,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,171221 km,6.0,Automatic,Rear,4,Left wheel,Black,12,(2-3],No,171221.0,(8-12],(100.000-200.000]
21953,0,TOYOTA,Prius,2015,Sedan,No,Hybrid,67200 km,4.0,Automatic,Front,4,Left wheel,Black,8,(1-2],No,67200.0,(4-8],[0-100.000]
8311,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,71318 km,4.0,Automatic,Front,4,Left wheel,White,4,(1-2],No,71318.0,[0-4],[0-100.000]
3850,0,other,other,<2006,Sedan,No,Petrol,202000 km,4.0,Automatic,4x4,4,Right-hand drive,Black,2,(1-2],No,202000.0,[0-4],(200.000-300.000]
7213,0,CHEVROLET,Cruze,<2006,Hatchback,No,Petrol,100000 km,4.0,Automatic,Front,4,Right-hand drive,Black,4,(1-2],No,100000.0,[0-4],[0-100.000]
10976,697,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,83902 km,4.0,Automatic,Front,4,Left wheel,Grey,0,(1-2],No,83902.0,[0-4],[0-100.000]
21953,0,VOLKSWAGEN,other,2017,Sedan,Yes,Petrol,39000 km,4.0,Automatic,Front,4,Left wheel,other,12,(1-2],Yes,39000.0,(8-12],[0-100.000]
