Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Engine volume,Turbo,Mileage
14454,583,HYUNDAI,other,2011,Hatchback,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,4,1,0,188244.0
40142,1811,LEXUS,other,2010,Jeep,Yes,Petrol,8.0,Automatic,4x4,4,Left wheel,Grey,0,4,0,357246.0
53580,1017,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,4,1,0,30930.0
18826,836,SSANGYONG,other,2010,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Black,4,1,0,144879.0
14500,697,VOLKSWAGEN,other,2015,Sedan,No,Petrol,4.0,Tiptronic,Front,4,Left wheel,White,8,1,1,56000.0
14426,0,TOYOTA,Aqua,2012,Hatchback,No,Petrol,4.0,Automatic,Front,4,Right-hand drive,other,4,1,0,140000.0
67699,880,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Black,4,1,0,35950.0
15063,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,57700.0
28225,639,BMW,other,2014,Sedan,Yes,Petrol,4.0,Tiptronic,Rear,4,Left wheel,White,0,1,1,56000.0
15367,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,312519.0
34184,0,FORD,other,2013,other,No,Diesel,4.0,Manual,Front,4,Left wheel,White,4,2,1,147000.0
65817,831,HONDA,other,2018,Coupe,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,4,1,0,12812.0
392,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Grey,12,2,0,314373.0
27755,764,KIA,other,2016,Sedan,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,30178.0
7500,0,other,other,2009,Hatchback,No,Petrol,4.0,Manual,Front,4,Left wheel,White,4,1,0,305000.0
7370,0,HONDA,FIT,2005,Hatchback,No,Petrol,4.0,Automatic,Front,4,Right-hand drive,other,5,1,0,136000.0
29445,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,4,1,0,112200.0
1176,528,other,other,2014,Coupe,Yes,Petrol,4.0,Automatic,Front,2,Left wheel,Red,12,1,0,68211.0
15681,0,HYUNDAI,Sonata,2011,Sedan,No,Petrol,6.0,Tiptronic,Front,4,Left wheel,Blue,4,2,0,161210.0
11563,645,other,other,2011,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Grey,4,1,0,93000.0
28225,0,BMW,X5,2007,Jeep,Yes,Diesel,6.0,Tiptronic,4x4,4,Left wheel,Silver,6,2,1,221500.0
627,934,other,other,2015,Sedan,Yes,Petrol,4.0,Automatic,4x4,4,Left wheel,Red,12,2,0,113102.0
10036,1268,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,4.0,Automatic,Front,4,Right-hand drive,other,2,1,0,160000.0
22580,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,12,2,0,108000.0
21326,1108,FORD,other,2014,other,No,Petrol,6.0,Automatic,Rear,2,Left wheel,Grey,10,3,0,111431.0
470,2225,LEXUS,other,2017,Jeep,Yes,Petrol,8.0,Automatic,4x4,4,Left wheel,White,0,4,0,69918.0
784,1079,TOYOTA,other,2018,Jeep,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Grey,12,1,0,25850.0
220,1399,LEXUS,other,2010,Jeep,Yes,Hybrid,6.0,Automatic,4x4,4,Left wheel,Grey,12,3,0,317470.0
37633,1018,MERCEDES-BENZ,other,2011,Jeep,Yes,Diesel,6.0,Tiptronic,4x4,4,Left wheel,Grey,12,2,1,111000.0
8624,0,MERCEDES-BENZ,other,2005,Sedan,No,Petrol,4.0,Manual,Rear,4,Left wheel,Blue,4,1,0,200000.0
13328,1481,other,other,2017,Jeep,Yes,Petrol,6.0,Automatic,4x4,4,Left wheel,Black,0,2,0,44642.0
1646,1750,TOYOTA,other,2008,Jeep,Yes,Hybrid,6.0,Automatic,4x4,4,Left wheel,Silver,12,3,0,269162.0
11447,308,LEXUS,other,2014,Hatchback,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Red,0,1,0,132563.0
40,0,TOYOTA,other,2013,Hatchback,No,Petrol,4.0,Automatic,Front,4,Left wheel,White,2,1,0,123000.0
3136,690,CHEVROLET,other,2016,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Black,12,1,0,238784.0
23500,0,NISSAN,other,2013,Jeep,Yes,Petrol,4.0,Tiptronic,4x4,4,Left wheel,White,8,1,1,120000.0
37984,765,SSANGYONG,other,2015,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Grey,4,1,0,147366.0
65858,0,FORD,other,2005,Coupe,Yes,Petrol,8.0,Automatic,Front,2,Left wheel,Red,2,4,0,68800.0
1568,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,12,2,0,173101.0
1646,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,6.0,Automatic,4x4,4,Left wheel,White,12,3,0,205968.0
3400,0,other,other,2005,other,No,Petrol,4.0,Manual,4x4,4,Right-hand drive,Silver,4,1,0,1000.0
13956,0,other,other,2011,Hatchback,Yes,Petrol,4.0,Automatic,Front,2,Left wheel,Red,6,1,0,180800.0
39201,1714,MERCEDES-BENZ,other,2017,Jeep,Yes,Petrol,6.0,Automatic,Rear,4,Left wheel,Black,0,3,0,95541.0
25816,934,NISSAN,other,2015,Sedan,No,Petrol,4.0,Automatic,Front,4,Left wheel,Black,10,2,0,145000.0
16465,0,TOYOTA,other,2012,Hatchback,No,Hybrid,4.0,Variator,Front,4,Left wheel,Grey,0,1,0,129788.0
64290,0,other,other,2011,Sedan,Yes,Petrol,8.0,Tiptronic,4x4,4,Left wheel,Black,12,4,0,105700.0
28241,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Black,4,1,0,162300.0
2587,530,FORD,other,2013,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Red,12,1,0,209602.0
3058,919,BMW,other,2012,Sedan,Yes,Petrol,6.0,Automatic,4x4,4,Left wheel,Black,12,2,0,218429.0
13438,584,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,149621.0
28328,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,138451.0
10663,0,NISSAN,other,2005,Jeep,No,Petrol,4.0,Automatic,4x4,4,Left wheel,other,4,1,0,290000.0
21953,640,SSANGYONG,other,2013,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,81025.0
40983,730,SSANGYONG,other,2016,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Blue,4,1,0,26757.0
26814,781,VOLKSWAGEN,other,2018,Sedan,No,Petrol,4.0,Automatic,Front,4,Left wheel,White,8,1,0,6380.0
47076,87,SSANGYONG,other,2016,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Black,4,,0,73968.0
62722,690,LEXUS,other,2016,Jeep,Yes,Hybrid,6.0,Automatic,Front,4,Left wheel,Silver,12,3,0,59858.0
24000,919,BMW,X5,2012,Jeep,Yes,Petrol,8.0,Automatic,4x4,4,Left wheel,Grey,12,2,1,147718.0
24462,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,4.0,Tiptronic,Front,4,Left wheel,Grey,0,2,0,74000.0
20071,345,TOYOTA,other,2016,Hatchback,No,Hybrid,4.0,Automatic,Front,4,Left wheel,Silver,6,1,0,131200.0
31988,1292,other,other,2016,Jeep,Yes,Diesel,6.0,Automatic,4x4,4,Left wheel,Black,12,2,0,190330.0
23935,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Black,4,1,0,170062.0
10976,639,FORD,other,2014,Sedan,No,Petrol,4.0,Automatic,Front,4,Left wheel,Grey,4,1,0,54000.0
9408,0,HONDA,FIT,2006,Hatchback,No,Petrol,4.0,Variator,Front,4,Right-hand drive,Black,4,1,0,140000.0
10349,915,BMW,X5,2014,Jeep,Yes,Diesel,6.0,Automatic,4x4,4,Left wheel,Black,0,2,0,0.0
706,1172,LEXUS,other,2011,Jeep,Yes,Petrol,6.0,Automatic,4x4,4,Left wheel,Black,12,3,0,192338.0
25387,595,HONDA,FIT,2015,Hatchback,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Black,4,1,0,87573.0
1960,481,HONDA,other,2017,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Black,12,1,0,45770.0
8154,0,BMW,other,2005,Sedan,No,Petrol,6.0,Tiptronic,Rear,4,Right-hand drive,Silver,4,2,0,217777.0
14113,0,MERCEDES-BENZ,other,2005,Coupe,Yes,LPG,6.0,Tiptronic,Rear,2,Left wheel,Silver,6,2,0,111000.0
627,1017,HONDA,other,2017,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Blue,12,1,0,69088.0
36400,975,other,other,2012,Jeep,Yes,Petrol,1.0,Tiptronic,4x4,4,Left wheel,White,12,3,0,101000.0
71983,1077,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Grey,4,1,0,10120.0
9095,0,HONDA,FIT,2005,Sedan,No,Petrol,4.0,Variator,Front,4,Left wheel,Green,2,1,0,148000.0
1882,0,other,other,2005,Sedan,No,Petrol,4.0,Manual,Front,4,Left wheel,Blue,2,1,0,100000.0
11917,1493,LEXUS,other,2016,Jeep,Yes,Petrol,6.0,Automatic,Front,4,Left wheel,Silver,12,3,0,59858.0
392,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Silver,12,2,0,124184.0
11920,0,HONDA,other,2008,Hatchback,No,Petrol,4.0,Automatic,Front,4,Right-hand drive,Silver,4,1,0,147290.0
6899,0,other,other,2005,Jeep,No,CNG,4.0,Automatic,4x4,4,Right-hand drive,other,2,1,1,165339.0
9314,893,HYUNDAI,other,2008,Hatchback,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Black,4,1,0,62337.0
5488,790,other,other,2009,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,112282.0
3450,475,other,other,2012,Jeep,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Grey,12,1,0,108626.0
30420,781,TOYOTA,other,2012,Sedan,Yes,Petrol,4.0,Tiptronic,Front,4,Left wheel,White,12,2,0,75000.0
1176,779,VOLKSWAGEN,other,2013,Sedan,Yes,Petrol,5.0,Automatic,Front,4,Left wheel,Black,12,2,0,170254.0
24462,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,4.0,Tiptronic,Front,4,Left wheel,Black,10,2,0,108000.0
9408,0,FORD,other,2005,Jeep,Yes,Petrol,6.0,Automatic,Front,4,Left wheel,Black,2,2,0,175430.0
17562,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,other,12,2,0,90000.0
12544,0,BMW,other,2005,Sedan,Yes,Petrol,6.0,Tiptronic,Rear,4,Left wheel,Grey,0,2,0,25000.0
167781,1292,other,other,2016,Jeep,Yes,Diesel,6.0,Tiptronic,4x4,4,Left wheel,Grey,12,2,1,81000.0
2195,1086,other,other,2012,Sedan,Yes,Petrol,6.0,Automatic,Front,4,Left wheel,White,12,3,0,198979.0
2509,0,other,other,2005,Universal,Yes,Petrol,6.0,Tiptronic,4x4,4,Left wheel,Blue,8,2,1,0.0
10506,475,other,other,2012,Hatchback,Yes,Petrol,4.0,Manual,Front,2,Left wheel,Black,12,1,0,110000.0
48610,0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,6.0,Tiptronic,4x4,4,Left wheel,Black,8,3,0,117700.0
106627,1017,BMW,other,2017,Sedan,Yes,Petrol,4.0,Tiptronic,Rear,4,Left wheel,Grey,12,1,1,22500.0
4800,0,other,other,2005,Sedan,No,Petrol,4.0,Manual,Front,4,Left wheel,Silver,2,1,0,600000.0
25889,528,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,147966.0
4704,0,other,other,2005,other,No,Petrol,4.0,Automatic,Front,2,Left wheel,Black,0,2,0,214400.0
5959,638,other,other,2012,Hatchback,No,Petrol,3.0,Automatic,Front,4,Right-hand drive,other,4,0,0,71000.0
13485,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,4.0,Variator,Front,4,Left wheel,Silver,8,1,0,212000.0
9400,2500,FORD,other,2008,Universal,Yes,LPG,4.0,Automatic,Rear,4,Right-hand drive,White,4,1,0,103000.0
5000,0,other,other,2006,Sedan,No,Diesel,4.0,Manual,Front,4,Left wheel,Blue,4,1,0,0.0
16894,836,SSANGYONG,other,2010,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,125005.0
392,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Grey,12,2,0,312786.0
17227,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,4.0,Automatic,Front,4,Left wheel,White,4,1,0,49068.0
3300,0,other,other,2005,Jeep,No,Petrol,4.0,Manual,4x4,2,Left wheel,White,0,1,0,10000.0
10036,0,BMW,other,2005,Coupe,No,Petrol,4.0,Automatic,Rear,2,Left wheel,Silver,6,1,0,164000.0
6115,1236,HONDA,FIT,2011,Hatchback,No,Hybrid,4.0,Automatic,Front,4,Right-hand drive,White,8,1,0,158000.0
22580,0,NISSAN,other,2012,Universal,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Grey,6,1,1,84000.0
11143,583,HYUNDAI,other,2011,Sedan,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,70560.0
17876,0,BMW,other,2008,Sedan,Yes,Petrol,6.0,Tiptronic,4x4,4,Left wheel,White,12,2,0,280000.0
43576,730,SSANGYONG,other,2016,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,59197.0
5488,0,BMW,other,2005,Coupe,No,Petrol,6.0,Manual,Rear,2,Left wheel,Black,0,2,0,240000.0
11422,790,HYUNDAI,Elantra,2009,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Black,4,1,0,133207.0
34108,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Grey,4,2,0,97010.0
37006,0,BMW,other,2014,Sedan,Yes,Petrol,4.0,Tiptronic,Rear,4,Left wheel,Black,12,1,1,54000.0
10820,1516,MERCEDES-BENZ,other,2005,Sedan,Yes,Petrol,4.0,Manual,Rear,4,Left wheel,Black,6,1,1,197657.0
10036,0,other,other,2005,Jeep,Yes,Petrol,8.0,Automatic,4x4,4,Left wheel,Black,6,5,0,155200.0
55509,0,other,other,2012,Jeep,Yes,Petrol,8.0,Tiptronic,4x4,4,Left wheel,Black,12,4,1,139200.0
3600,724,other,other,2010,Sedan,Yes,Petrol,4.0,Manual,Rear,4,Left wheel,Silver,4,1,0,64098.0
288521,2269,BMW,other,2018,Sedan,Yes,Petrol,8.0,Tiptronic,4x4,4,Left wheel,Black,0,4,0,13500.0
11290,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,292837.0
470,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Blue,0,2,0,202864.0
2822,0,VOLKSWAGEN,other,2005,Sedan,No,CNG,4.0,Manual,Front,4,Left wheel,Silver,2,1,0,1000.0
16621,475,CHEVROLET,other,2012,Sedan,No,Hybrid,4.0,Automatic,Front,4,Left wheel,Silver,8,1,0,100000.0
2430,919,MERCEDES-BENZ,other,2012,Jeep,Yes,Diesel,6.0,Automatic,4x4,4,Left wheel,Blue,12,2,0,221312.0
6586,0,MERCEDES-BENZ,other,2005,Sedan,No,CNG,4.0,Manual,Rear,4,Left wheel,Black,4,1,0,0.0
12720,586,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,4,1,0,163063.0
23521,0,FORD,other,2005,Microbus,No,Diesel,4.0,Manual,Rear,4,Left wheel,White,2,2,0,123000.0
7840,0,NISSAN,other,2005,other,No,Diesel,2.0,Manual,Rear,4,Right-hand drive,White,3,2,0,300000.0
9095,1528,TOYOTA,Camry,2007,Sedan,Yes,Hybrid,4.0,Tiptronic,Rear,4,Left wheel,Silver,12,2,0,369600.0
101923,0,MERCEDES-BENZ,other,2015,Jeep,Yes,Petrol,8.0,Tiptronic,4x4,4,Left wheel,White,12,4,0,174400.0
15718,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Black,4,1,0,115528.0
6272,1018,BMW,X5,2011,Jeep,Yes,Diesel,6.0,Automatic,4x4,4,Left wheel,other,12,2,0,213195.0
10976,645,HYUNDAI,Elantra,2011,Sedan,No,Petrol,4.0,Tiptronic,Front,4,Left wheel,Silver,6,1,0,600000.0
188,382,CHEVROLET,other,2017,Hatchback,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Grey,0,1,0,125358.0
470,831,HYUNDAI,Sonata,2011,Jeep,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Blue,0,2,0,278989.0
43134,1018,other,other,2011,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Silver,4,2,0,132255.0
18531,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Grey,4,1,0,163693.0
21395,629,HYUNDAI,other,2015,Hatchback,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,170000.0
16894,642,CHEVROLET,other,2012,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,other,4,1,0,156802.0
5488,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,White,12,2,0,109798.0
549,891,other,other,2016,Sedan,Yes,Petrol,4.0,Automatic,4x4,4,Left wheel,Grey,0,1,0,97826.0
15994,0,TOYOTA,other,2012,Hatchback,No,Hybrid,4.0,Variator,Front,4,Left wheel,Black,8,1,0,2000.0
21953,0,FORD,other,2007,Microbus,No,Diesel,4.0,Manual,Rear,4,Left wheel,White,2,2,1,200000.0
30,0,NISSAN,other,2005,Hatchback,No,Petrol,4.0,Automatic,Front,4,Right-hand drive,Grey,4,1,0,0.0
19757,765,FORD,other,2015,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,8,1,1,66196.0
15837,640,FORD,other,2013,Hatchback,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,Red,8,1,0,72857.0
19089,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,77483.0
65858,517,LEXUS,other,2014,Jeep,Yes,Hybrid,4.0,Tiptronic,4x4,4,Left wheel,White,12,3,0,43000.0
8778,836,SSANGYONG,other,2010,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Red,4,1,0,83424.0
39201,749,HONDA,other,2014,Jeep,Yes,Petrol,4.0,Tiptronic,4x4,4,Left wheel,White,10,2,0,144000.0
784,1079,TOYOTA,other,2018,Jeep,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Grey,12,1,0,25850.0
9600,0,TOYOTA,other,2008,Sedan,No,Petrol,4.0,Automatic,Front,4,Right-hand drive,Grey,8,1,0,141000.0
35344,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Black,4,1,0,129927.0
21639,1172,LEXUS,other,2011,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,4,3,0,53467.0
32377,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Grey,4,1,0,195630.0
20786,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,White,4,1,0,139000.0
1646,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,6.0,Automatic,4x4,4,Left wheel,White,12,3,0,205968.0
50,0,TOYOTA,Aqua,2014,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Right-hand drive,Silver,4,1,0,10000.0
22894,0,TOYOTA,Prius,2014,Sedan,Yes,Hybrid,8.0,Automatic,Rear,4,Left wheel,Red,0,1,1,37000.0
41397,0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Petrol,6.0,Tiptronic,Rear,4,Left wheel,Black,8,3,0,190000.0
12607,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,White,4,1,0,123000.0
1882,442,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,White,12,1,0,47672.0
12074,843,HONDA,FIT,2008,Hatchback,No,Petrol,4.0,Tiptronic,Front,4,Left wheel,other,8,1,0,200000.0
12231,730,HYUNDAI,other,2016,Coupe,Yes,Petrol,4.0,Manual,Front,4,Left wheel,Red,0,1,1,42000.0
12617,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,75586.0
7840,0,MERCEDES-BENZ,other,2005,Sedan,No,CNG,4.0,Manual,Rear,4,Left wheel,Black,4,1,0,180003.0
17876,0,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,4.0,Variator,Front,4,Left wheel,other,10,1,0,141000.0
17249,0,HONDA,other,2006,Minivan,Yes,Petrol,4.0,Automatic,Front,4,Right-hand drive,White,0,2,0,185792.0
8781,658,other,other,2009,other,No,Diesel,4.0,Manual,Front,4,Left wheel,White,2,1,1,210000.0
38894,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Grey,4,1,0,147343.0
7840,0,other,other,2005,Sedan,No,Petrol,4.0,Tiptronic,4x4,4,Right-hand drive,Blue,2,1,1,112000.0
18503,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,28332.0
627,586,LEXUS,other,2012,Hatchback,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,White,0,1,0,142394.0
157,919,MERCEDES-BENZ,other,2012,Jeep,Yes,Diesel,6.0,Automatic,4x4,4,Left wheel,Grey,12,2,0,145227.0
6272,0,other,other,2005,Sedan,No,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,21000.0
3136,0,other,other,2005,Hatchback,No,Petrol,4.0,Manual,Front,2,Left wheel,Grey,2,1,0,100000.0
8154,0,other,other,2005,Sedan,No,Petrol,6.0,Tiptronic,Front,4,Left wheel,Black,0,2,0,220000.0
314,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,White,12,2,0,225510.0
1725,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,6.0,Automatic,Rear,4,Left wheel,Silver,12,3,0,132630.0
16935,353,LEXUS,other,2015,Hatchback,Yes,Hybrid,4.0,Automatic,Front,4,Left wheel,White,0,1,0,94949.0
5018,0,VOLKSWAGEN,other,2005,Coupe,Yes,Petrol,5.0,Manual,Front,2,Left wheel,Silver,2,1,0,200000.0
11917,761,CHEVROLET,Cruze,2010,Sedan,Yes,Petrol,4.0,Tiptronic,Front,4,Left wheel,Black,6,1,0,120000.0
44134,831,SSANGYONG,other,2017,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Green,4,1,0,67000.0
6899,0,HONDA,other,2005,Jeep,No,Petrol,4.0,Automatic,Front,4,Left wheel,Black,0,1,0,282099.0
1,0,other,other,2005,Sedan,Yes,Petrol,4.0,Manual,Front,4,Left wheel,Silver,4,1,0,122231.0
42171,880,SSANGYONG,other,2018,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Blue,4,1,0,74221.0
9408,994,FORD,other,2008,other,No,Diesel,4.0,Manual,Front,4,Left wheel,White,4,1,1,121000.0
10349,1620,FORD,other,2006,Microbus,No,Diesel,4.0,Manual,Front,4,Left wheel,White,2,2,0,171300.0
28225,0,TOYOTA,Camry,2013,Sedan,No,Hybrid,4.0,Automatic,Front,4,Left wheel,Black,12,2,0,126400.0
32302,0,other,other,2010,Jeep,Yes,Petrol,6.0,Tiptronic,4x4,4,Left wheel,Black,12,3,0,182011.0
15681,0,VOLKSWAGEN,other,2010,Hatchback,No,Petrol,4.0,Manual,Front,4,Left wheel,other,12,1,1,10000.0
2587,333,other,other,2014,Jeep,Yes,Hybrid,4.0,Automatic,4x4,4,Left wheel,White,0,1,0,123472.0
4704,0,other,other,2005,Universal,No,CNG,4.0,Automatic,4x4,4,Left wheel,Silver,2,2,0,267200.0
47537,877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,4.0,Automatic,Front,4,Left wheel,Grey,4,1,0,60646.0
14740,0,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,4.0,Automatic,Front,4,Right-hand drive,White,8,1,0,144000.0
18240,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Black,4,1,0,100230.0
706,1850,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,6.0,Automatic,Rear,4,Left wheel,Black,12,3,0,122874.0
19444,0,VOLKSWAGEN,other,2011,Hatchback,No,Diesel,4.0,Tiptronic,Front,4,Left wheel,Black,8,1,0,151000.0
19121,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,123593.0
36692,0,BMW,other,2014,Coupe,Yes,Petrol,4.0,Tiptronic,Rear,2,Left wheel,Black,12,1,1,94950.0
1411,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Black,12,2,0,145568.0
16308,503,TOYOTA,other,2012,Hatchback,No,Hybrid,4.0,Variator,Front,4,Left wheel,Red,8,1,0,131200.0
21181,642,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,118643.0
7840,0,other,other,2005,Sedan,No,Diesel,4.0,Manual,Front,4,Left wheel,Black,0,2,1,200000.0
15060,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,4.0,Automatic,Front,4,Left wheel,Silver,4,1,0,143522.0
20385,779,TOYOTA,other,2013,Jeep,No,Petrol,4.0,Tiptronic,4x4,4,Left wheel,White,10,2,0,94000.0
27000,0,FORD,other,2014,Sedan,Yes,Plug-in Hybrid,4.0,Variator,Front,4,Left wheel,Grey,8,1,0,68700.0
11604,0,TOYOTA,Prius,2006,Sedan,No,Hybrid,4.0,Automatic,Front,4,Left wheel,Grey,4,1,0,331139.0
7840,0,HONDA,FIT,2005,Hatchback,No,Petrol,4.0,Variator,Front,4,Right-hand drive,Red,2,1,0,157000.0
15681,1017,HYUNDAI,Elantra,2017,Sedan,No,Petrol,4.0,Automatic,Front,4,Left wheel,White,8,1,0,38000.0
627,862,FORD,other,2011,Jeep,Yes,Petrol,4.0,Automatic,4x4,4,Left wheel,other,12,2,0,209814.0
